Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed,Month_Num,Month_Name,Quarter,Day_of_Week_Clean,Daily_Range,Daily_Range_Pct,Rolling_Volatility_20D,Cumulative_Return_Pct,MA_Trend,VIX_Risk_Bucket
2016-10-24,Monday,October,2016,19507.14,20109.03,19249.03,19846.43,19591.52,1.3,258.6,49342.3,24363.98,25566.98,21.42,37.6,1.29,Realty,Bearish,No,19591.52,1.3011241598405834,10,October,4,Monday,860.0,4.4086421689699264,1.9597515724314258,281.6621153846162,Downtrend,High Volatility
2016-10-25,Tuesday,October,2016,19883.45,20023.8,19659.25,19799.01,19846.43,-0.24,305.5,65382.6,24179.08,25542.29,13.8,37.89,0.82,IT,Bearish,No,19846.43,-0.23893465978516987,10,October,4,Tuesday,364.5499999999993,1.8334343386082357,1.8919299970384154,280.75019230769306,Downtrend,High Volatility
2016-10-26,Wednesday,October,2016,19746.5,19881.88,19218.45,19351.12,19799.01,-2.26,293.1,59065.7,23993.87,25515.05,14.23,40.15,0.47,Banking,Bearish,No,19799.01,-2.2621838162615173,10,October,4,Wednesday,663.4300000000003,3.359734636517865,1.9157514038250083,272.13692307692384,Downtrend,High Volatility
2016-10-27,Thursday,October,2016,19421.8,19498.08,18910.41,18984.97,19351.12,-1.89,307.5,52974.8,23814.16,25485.82,10.77,39.0,0.43,Pharma,Bearish,No,19351.12,-1.8921385428853619,10,October,4,Thursday,587.6700000000019,3.02582664840541,1.917234949737401,265.0955769230777,Downtrend,High Volatility
2016-10-28,Friday,October,2016,19014.07,19170.89,18332.66,18485.11,18984.97,-2.63,335.6,65649.5,23629.16,25456.0,11.21,40.76,0.39,Energy,Bearish,No,18984.97,-2.6329248874241076,10,October,4,Friday,838.2299999999996,4.408472252389938,1.9179469726358418,255.4828846153854,Downtrend,High Volatility
2016-10-31,Monday,October,2016,18464.84,19044.21,18316.51,18892.45,18485.11,2.2,355.4,67071.6,23474.87,25427.68,19.61,41.19,1.95,Pharma,Bearish,No,18485.11,2.203611447267558,10,October,4,Monday,727.7000000000007,3.9410035505317174,2.041280777025069,263.3163461538469,Downtrend,High Volatility
2016-11-01,Tuesday,November,2016,18869.31,19060.9,18147.14,18333.29,18892.45,-2.96,510.5,101929.7,23309.72,25394.66,18.31,43.31,0.2,Pharma,Bearish,No,18892.45,-2.95970083287239,11,November,4,Tuesday,913.760000000002,4.842572409907951,2.079337000318835,252.56326923076995,Downtrend,High Volatility
2016-11-02,Wednesday,November,2016,18341.24,19018.4,18147.14,18947.83,18333.29,3.35,370.8,67780.3,23171.39,25364.78,27.1,42.25,2.18,FMCG,Bearish,No,18333.29,3.3520442866501368,11,November,4,Wednesday,871.260000000002,4.750278607117087,2.19806575912088,264.38134615384695,Downtrend,High Volatility
2016-11-03,Thursday,November,2016,18895.31,19018.19,18651.54,18773.62,18947.83,-0.92,179.9,34389.9,23023.77,25332.85,27.63,41.37,0.87,Banking,Bearish,No,18947.83,-0.9194192685917214,11,November,4,Thursday,366.6499999999978,1.9404286037117031,2.168716783512268,261.03115384615455,Downtrend,High Volatility
2016-11-04,Friday,November,2016,18836.98,18859.97,18326.06,18348.45,18773.62,-2.26,342.2,68516.5,22868.83,25300.82,26.78,42.63,0.2,Pharma,Bearish,No,18773.62,-2.2647203895679056,11,November,4,Friday,533.9099999999999,2.8343715393868862,2.1534333514966537,252.85480769230838,Downtrend,High Volatility
2016-11-07,Monday,November,2016,18365.29,18459.61,18094.6,18188.01,18348.45,-0.87,205.7,35700.4,22701.65,25268.83,24.33,41.85,0.36,Realty,Bearish,No,18348.45,-0.874406284999563,11,November,4,Monday,365.01000000000204,1.9874992444987367,2.104445545311645,249.76942307692372,Downtrend,High Volatility
2016-11-08,Tuesday,November,2016,18240.63,18451.68,17474.89,17679.45,18188.01,-2.8,379.2,66664.4,22536.61,25233.79,20.43,44.13,0.2,Banking,Bearish,No,18188.01,-2.7961277786849563,11,November,4,Tuesday,976.7900000000009,5.355023373644445,2.1326507751999704,239.98942307692377,Downtrend,High Volatility
2016-11-09,Wednesday,November,2016,17549.53,18259.62,17486.45,18194.22,17679.45,2.91,315.7,60339.8,22388.02,25200.86,28.26,43.87,1.34,Banking,Bearish,No,17679.45,2.9116856010792214,11,November,4,Wednesday,773.1699999999983,4.4056450514629075,2.308279491117002,249.88884615384688,Downtrend,High Volatility
2016-11-10,Thursday,November,2016,18195.1,18467.59,17749.06,18018.91,18194.22,-0.96,278.4,52081.9,22232.08,25163.29,34.75,42.41,0.2,IT,Bearish,No,18194.22,-0.963547764070135,11,November,4,Thursday,718.5299999999988,3.9490302334144847,2.3036037524805995,246.5175000000007,Downtrend,High Volatility
2016-11-11,Friday,November,2016,18032.32,18249.35,17573.71,17787.8,18018.91,-1.28,213.3,40511.6,22074.72,25123.74,29.94,41.63,0.75,Metal,Bearish,No,18018.91,-1.282597005035269,11,November,4,Friday,675.6399999999994,3.7468279178719066,2.303247844680341,242.07307692307762,Downtrend,High Volatility
2016-11-14,Monday,November,2016,17787.62,18006.44,17609.66,17828.07,17787.8,0.23,215.3,38535.8,21920.61,25083.47,30.77,41.35,0.85,Banking,Bearish,No,17787.8,0.22639112200497213,11,November,4,Monday,396.77999999999884,2.230652554979243,2.315236028257292,242.84750000000074,Downtrend,High Volatility
2016-11-15,Tuesday,November,2016,17829.27,18067.01,17063.21,17293.81,17828.07,-3.0,314.9,52486.0,21758.62,25039.08,30.26,44.32,0.2,Pharma,Bearish,No,17828.07,-2.996734924195375,11,November,4,Tuesday,1003.7999999999993,5.630067860321815,2.3376406367035747,232.57326923076994,Downtrend,High Volatility
2016-11-16,Wednesday,November,2016,17277.15,17407.0,17009.4,17138.21,17293.81,-0.9,340.6,58782.3,21598.64,24994.62,31.53,44.88,0.77,Banking,Bearish,No,17293.81,-0.8997438968047075,11,November,4,Wednesday,397.59999999999854,2.301305481517487,2.3018274841660906,229.58096153846222,Downtrend,High Volatility
2016-11-17,Thursday,November,2016,17254.27,17341.4,17061.09,17147.68,17138.21,0.06,179.3,29823.2,21434.01,24950.17,35.17,44.11,1.01,Banking,Bearish,No,17138.21,0.05525664582241181,11,November,4,Thursday,280.3100000000013,1.6245833640020777,2.3043331937044402,229.76307692307768,Downtrend,High Volatility
2016-11-18,Friday,November,2016,17160.19,17411.72,17029.49,17280.11,17147.68,0.77,291.6,47127.9,21263.13,24907.35,30.97,45.07,1.03,Metal,Bearish,No,17147.68,0.7722910621145268,11,November,4,Friday,382.22999999999956,2.2274228898397954,1.9315521407048586,232.30980769230842,Downtrend,High Volatility
2016-11-21,Monday,November,2016,17286.46,17305.9,17113.36,17132.63,17280.11,-0.85,273.8,47424.9,21099.55,24865.02,34.3,45.06,1.3,Energy,Bearish,No,17280.11,-0.8534667892739083,11,November,4,Monday,192.54000000000087,1.1138197178601106,1.8788322018954986,229.4736538461546,Downtrend,High Volatility
2016-11-22,Tuesday,November,2016,17180.77,17400.05,16470.69,17132.63,17132.63,-2.62,366.5,55622.6,20927.46,24821.32,19.05,47.11,0.2,Auto,Bearish,No,17132.63,0.0,11,November,4,Tuesday,929.3600000000006,5.4093035411102095,1.882779270975877,229.4736538461546,Downtrend,High Volatility
2016-11-23,Wednesday,November,2016,16655.64,17067.05,16545.64,16955.07,16683.62,1.63,322.4,49596.7,20753.82,24776.39,25.79,46.86,2.37,Banking,Unknown,No,17132.63,-1.0363849566587342,11,November,4,Wednesday,521.4099999999999,3.130531159415068,1.8490292521376133,226.05903846153916,Downtrend,High Volatility
2016-11-24,Thursday,November,2016,16889.57,17580.41,16805.47,17493.31,16955.07,3.17,410.0,65476.6,20604.5,24733.33,38.95,47.41,1.77,IT,Bearish,No,16955.07,3.174507684132248,11,November,4,Thursday,774.9399999999987,4.5882754859951955,2.0089798550394566,236.40980769230845,Downtrend,High Volatility
2016-11-25,Friday,November,2016,17540.92,17636.37,16856.1,16948.33,17493.31,-3.12,459.1,80496.0,20442.33,24687.2,35.43,49.87,0.2,Banking,Bearish,No,17493.31,-3.11536238710684,11,November,4,Friday,780.2700000000004,4.448284354526447,2.0399951551167486,225.92942307692385,Downtrend,High Volatility
2016-11-28,Monday,November,2016,16931.37,17067.94,16452.21,16586.0,16948.33,-2.14,385.2,62700.8,20273.37,24636.52,36.69,51.57,0.29,Pharma,Bearish,No,16948.33,-2.1378507498969026,11,November,4,Monday,615.7299999999996,3.636622435160295,1.9768831824843693,218.9615384615392,Downtrend,High Volatility
2016-11-29,Tuesday,November,2016,16653.71,16794.91,16285.25,16424.5,16586.0,-0.97,360.7,59173.4,20100.78,24586.69,26.43,50.14,0.7,Pharma,Bearish,No,16586.0,-0.9737127698058604,11,November,4,Tuesday,509.65999999999985,3.060339107622265,1.902190794697561,215.85576923076997,Downtrend,High Volatility
2016-11-30,Wednesday,November,2016,16488.46,16794.91,16285.25,16231.38,16424.5,-1.18,215.6,33898.8,19927.97,24537.52,26.3,49.28,0.9,IT,Bearish,No,16424.5,-1.1758044384912831,11,November,4,Wednesday,509.65999999999985,3.0910103187320095,1.6711180634309477,212.14192307692377,Downtrend,High Volatility
2016-12-01,Thursday,December,2016,16118.28,16342.68,15999.04,16222.67,16231.38,-0.05,142.2,21932.0,19754.69,24488.09,27.95,48.74,0.28,Unknown,Bearish,No,16231.38,-0.0536614878094107,12,December,4,Thursday,343.6399999999994,2.1319892693265,1.6779020132107254,211.9744230769238,Downtrend,High Volatility
2016-12-02,Friday,December,2016,16226.19,16391.68,15856.21,16019.59,16222.67,-1.25,382.8,59585.2,19591.46,24437.39,25.64,47.2,1.04,Auto,Bearish,No,16222.67,-1.2518284598034721,12,December,4,Friday,535.4700000000012,3.300035313280574,1.64357409756025,208.0690384615392,Downtrend,High Volatility
2016-12-05,Monday,December,2016,16071.33,16129.27,15975.02,16032.82,16019.59,0.08,257.9,39537.4,19424.51,24388.82,30.24,46.17,0.46,Realty,Bearish,No,16019.59,0.08258638329694808,12,December,4,Monday,154.25,0.9597836644509198,1.6510261113772369,208.32346153846228,Downtrend,High Volatility
2016-12-06,Tuesday,December,2016,16071.33,16311.77,15806.44,16167.86,16032.82,0.84,197.9,33140.1,19276.16,24339.62,34.7,45.14,1.05,IT,Bearish,No,16032.82,0.8422722889672614,12,December,4,Tuesday,505.3299999999999,3.1442948405639104,1.5977190238359602,210.92038461538542,Downtrend,High Volatility
2016-12-07,Wednesday,December,2016,16071.33,16294.53,15955.35,16063.43,16167.86,-0.65,235.7,34845.7,19131.95,24288.48,33.4,44.89,0.8,FMCG,Bearish,No,16167.86,-0.6459110853260747,12,December,4,Wednesday,339.1800000000003,2.1104662775265037,1.390217949691248,208.91211538461616,Downtrend,High Volatility
2016-12-08,Thursday,December,2016,16095.13,16095.26,15700.24,15700.37,16063.43,-2.26,367.8,57941.2,18980.76,24237.96,27.4,47.14,0.37,Pharma,Bearish,No,16063.43,-2.2601648589373466,12,December,4,Thursday,395.02000000000044,2.4542827550942454,1.4369390405311209,201.9301923076931,Downtrend,High Volatility
2016-12-09,Friday,December,2016,15697.79,15904.15,15640.23,15846.05,15700.37,0.93,263.1,41497.7,18830.26,24188.13,31.59,46.87,1.25,IT,Bearish,No,15700.37,0.9278762220253309,12,December,4,Friday,263.9200000000001,1.6812557691241892,1.472438439738059,204.73173076923152,Downtrend,High Volatility
2016-12-12,Monday,December,2016,15843.79,15920.35,15674.3,15750.41,15846.05,-0.6,287.1,43428.0,18677.04,24139.05,35.14,45.74,0.66,Metal,Bearish,No,15846.05,-0.6035573534098367,12,December,4,Monday,246.0500000000011,1.5529743830232607,1.4605794882387737,202.89250000000075,Downtrend,High Volatility
2016-12-13,Tuesday,December,2016,15807.03,16151.09,15574.96,15917.4,15750.41,1.06,202.0,29595.6,18535.74,24091.49,32.91,45.07,1.36,Metal,Unknown,No,15750.41,1.0602263687104005,12,December,4,Tuesday,576.130000000001,3.644770712777802,1.391368721325561,206.10384615384692,Downtrend,High Volatility
2016-12-14,Wednesday,December,2016,15846.03,16395.32,15690.58,16236.04,15917.4,2.0,316.3,53443.3,18391.26,24044.47,27.68,45.13,1.55,Pharma,Bearish,No,15917.4,2.001834470453725,12,December,4,Wednesday,704.7399999999998,4.447423108500992,1.4851396975214506,212.23153846153923,Downtrend,High Volatility
2016-12-15,Thursday,December,2016,16276.52,16424.38,15949.75,16095.97,16236.04,-0.86,270.6,44161.5,18255.99,23998.77,32.33,42.54,1.04,Auto,Bearish,No,16236.04,-0.8627103653353989,12,December,4,Thursday,474.630000000001,2.9160410210536467,1.4890784489471198,209.5378846153854,Downtrend,High Volatility
2016-12-16,Friday,December,2016,16118.15,16215.7,15841.94,15938.4,16095.97,-0.98,227.0,38419.5,18114.65,23952.19,35.33,42.27,0.88,Realty,Bearish,No,16095.97,-0.9789406913656009,12,December,4,Friday,373.7600000000002,2.3188765460055913,1.4737794683464065,206.50769230769308,Downtrend,High Volatility
2016-12-19,Monday,December,2016,16118.15,16095.85,15570.6,15663.81,15938.4,-1.72,290.7,43126.1,17981.84,23909.52,33.6,41.58,0.56,Pharma,Bearish,No,15938.4,-1.722820358379763,12,December,4,Monday,525.25,3.2587486777328665,1.5006505894329616,201.22711538461613,Downtrend,High Volatility
2016-12-20,Tuesday,December,2016,15619.26,15670.31,15354.37,15404.72,15663.81,-1.65,276.3,45045.2,17852.61,23863.15,32.68,40.6,0.76,Pharma,Bearish,No,15663.81,-1.6540675608297097,12,December,4,Tuesday,315.9399999999987,2.0227590807759053,1.5207742373999587,196.2446153846161,Downtrend,High Volatility
2016-12-21,Wednesday,December,2016,15472.97,15576.55,15230.97,15333.62,15404.72,-0.46,176.6,25952.4,17726.21,23816.3,31.84,40.8,0.95,Metal,Bearish,No,15404.72,-0.46154685057565825,12,December,4,Wednesday,345.5799999999999,2.233443223893021,1.5159090164176026,194.87730769230845,Downtrend,High Volatility
2016-12-22,Thursday,December,2016,15269.75,15475.93,14807.8,15010.48,15333.62,-2.11,290.6,40240.7,17594.27,23767.46,30.35,42.15,0.23,Auto,Bearish,No,15333.62,-2.107395383477621,12,December,4,Thursday,668.130000000001,4.375513679005884,1.2865598270397451,188.66307692307765,Downtrend,High Volatility
2016-12-23,Friday,December,2016,14995.6,15235.73,14954.7,15194.29,15010.48,1.22,291.9,41113.7,17471.7,23719.15,34.69,42.62,0.92,IT,Bearish,No,15010.48,1.2245444516098174,12,December,4,Friday,281.02999999999884,1.8740830643655393,1.2322620982044017,192.1978846153854,Downtrend,High Volatility
2016-12-26,Monday,December,2016,15141.27,15550.51,15055.66,15463.08,15194.29,1.77,248.4,36267.4,17359.38,23671.41,37.73,41.86,2.15,Unknown,Bearish,No,15194.29,1.7690198094152412,12,December,4,Monday,494.85000000000036,3.268219904935322,1.274174736599179,197.36692307692385,Downtrend,High Volatility
2016-12-27,Tuesday,December,2016,15496.7,15678.08,15021.99,15199.9,15463.08,-1.7,266.1,41922.7,17239.04,23620.88,35.76,40.38,0.77,FMCG,Bearish,No,15463.08,-1.7019895130853642,12,December,4,Tuesday,656.0900000000001,4.2337400865990835,1.3032473828293731,192.30576923076995,Downtrend,High Volatility
2016-12-28,Wednesday,December,2016,15165.16,15342.5,14562.27,14734.57,15199.9,-3.06,275.7,38543.0,17106.21,23567.14,34.59,24.57,0.2,FMCG,Bearish,No,15199.9,-3.061401719748156,12,December,4,Wednesday,780.2299999999996,5.1448847226142,1.4263447971824241,183.35711538461607,Downtrend,Elevated
2016-12-29,Thursday,December,2016,14784.73,14860.4,14665.42,14740.86,14734.57,0.04,308.6,46435.3,16982.03,23515.49,31.54,42.12,1.23,Energy,Bearish,No,14734.57,0.04268872454371504,12,December,4,Thursday,194.97999999999956,1.3187931061304439,1.4279970008268665,183.47807692307762,Downtrend,High Volatility
2016-12-30,Friday,December,2016,14666.21,14994.67,14480.62,14807.29,14740.86,0.45,298.0,41977.0,16886.34,23464.05,34.1,41.9,1.29,Banking,Bearish,No,14740.86,0.4506521329149065,12,December,4,Friday,514.0499999999993,3.50499549645068,1.4295594607064386,184.75557692307763,Downtrend,High Volatility
2017-01-02,Monday,January,2017,14666.21,14961.34,14694.92,14868.25,14807.29,0.41,312.8,39537.4,16786.78,23413.31,31.65,24.57,0.85,Pharma,Bearish,No,14807.29,0.4116891071897635,1,January,1,Monday,266.4200000000001,1.816556560965649,1.4370743327183024,185.9278846153853,Downtrend,Elevated
2017-01-03,Tuesday,January,2017,14947.91,14961.34,14694.92,14854.03,14868.25,-0.1,246.5,39469.1,16687.88,23362.86,22.95,40.91,1.38,IT,Bearish,No,14868.25,-0.09564003833671983,1,January,1,Tuesday,266.4200000000001,1.782322746123037,1.4106129452963365,185.6544230769238,Downtrend,High Volatility
2017-01-04,Wednesday,January,2017,14820.13,15027.51,14603.74,14810.99,14854.03,-0.29,252.2,37356.0,16597.07,23311.62,23.86,41.58,0.95,Realty,Bearish,No,14854.03,-0.2897530165214482,1,January,1,Wednesday,423.77000000000044,2.8594216110115123,1.409770786900427,184.82673076923146,Downtrend,High Volatility
2017-01-05,Thursday,January,2017,14858.06,15279.98,14733.73,15153.18,14810.99,2.31,320.2,49493.3,16520.44,23261.11,35.14,41.88,1.43,FMCG,Bearish,No,14810.99,2.3103789820937055,1,January,1,Thursday,546.25,3.6764557418667043,1.461120656864045,191.4073076923084,Downtrend,High Volatility
2017-01-06,Friday,January,2017,15184.83,15296.11,14876.96,14986.79,15153.18,-1.1,353.5,49686.0,16450.47,23212.44,36.64,42.39,0.27,Auto,Bearish,No,15153.18,-1.0980533458983488,1,January,1,Friday,419.15000000000146,2.760320662134521,1.4514112892795885,188.2075000000007,Downtrend,High Volatility
2017-01-09,Monday,January,2017,14928.01,15486.22,14798.15,15352.66,14986.79,2.44,340.6,48437.4,16379.68,23166.54,49.01,41.69,1.94,Pharma,Bearish,No,14986.79,2.4412832901508525,1,January,1,Monday,688.0699999999997,4.609254682975156,1.5693016832772022,195.24346153846227,Downtrend,High Volatility
2017-01-10,Tuesday,January,2017,15362.4,15529.56,15299.1,15465.84,15352.66,0.74,139.0,21124.2,16322.33,23118.13,52.46,40.35,0.96,Banking,Bearish,No,15352.66,0.7372012406970538,1,January,1,Tuesday,230.45999999999913,1.5001562255897458,1.5581806134909066,197.42000000000073,Downtrend,High Volatility
2017-01-11,Wednesday,January,2017,15536.77,15626.14,15368.17,15457.09,15465.84,-0.06,106.9,17698.1,16252.51,23068.56,59.43,40.22,0.76,Metal,Bearish,No,15465.84,-0.0565762997677462,1,January,1,Wednesday,257.96999999999935,1.6603837219705213,1.4755937505284704,197.2517307692315,Downtrend,High Volatility
2017-01-12,Thursday,January,2017,15536.77,15650.32,14960.8,15169.34,15457.09,-1.86,336.7,48428.7,16180.43,23017.17,49.5,40.41,0.51,Banking,Bearish,No,15457.09,-1.8616052568756474,1,January,1,Thursday,689.5200000000004,4.437988076028676,1.5143480943002203,191.71807692307766,Downtrend,High Volatility
2017-01-13,Friday,January,2017,15137.94,15371.62,14960.8,15036.03,15169.34,-0.88,206.8,31851.3,16114.18,22968.54,40.86,39.92,0.51,IT,Bearish,No,15169.34,-0.8788121302574765,1,January,1,Friday,410.8200000000015,2.7138434952179855,1.512097429555883,189.15442307692382,Downtrend,High Volatility
2017-01-16,Monday,January,2017,15050.85,15104.24,14884.72,14937.71,15036.03,-0.65,258.8,41535.8,16049.17,22919.6,43.96,38.93,0.64,Pharma,Bearish,No,15036.03,-0.6538960084543693,1,January,1,Monday,219.52000000000044,1.4585222761505192,1.476901224841454,187.26365384615457,Downtrend,High Volatility
2017-01-17,Tuesday,January,2017,14928.09,15024.27,14786.87,14882.75,14937.71,-0.37,284.0,45939.3,15993.24,22872.2,54.21,38.9,0.64,Banking,Bearish,No,14937.71,-0.3679278818506928,1,January,1,Tuesday,237.39999999999964,1.5902905194167483,1.438992228626639,186.20673076923148,Downtrend,High Volatility
2017-01-18,Wednesday,January,2017,14815.96,15387.64,14697.17,15265.25,14882.75,2.57,295.5,49563.7,15934.66,22823.42,62.26,39.25,2.06,Auto,Bearish,No,14882.75,2.5700895331843916,1,January,1,Wednesday,690.4699999999993,4.660312257862463,1.5603724671694201,193.5625000000007,Downtrend,High Volatility
2017-01-19,Thursday,January,2017,15255.09,15413.15,15120.8,15278.66,15265.25,0.09,206.4,33193.6,15879.85,22772.18,61.3,39.31,1.4,FMCG,Bearish,No,15265.25,0.08784657964985738,1,January,1,Thursday,292.35000000000036,1.916409539373418,1.4802815884112215,193.82038461538534,Downtrend,High Volatility
2017-01-20,Friday,January,2017,15256.42,15944.01,15120.8,15877.35,15278.66,3.92,392.7,57050.7,15841.65,22723.15,69.24,37.2,1.79,Banking,Bearish,No,15278.66,3.9184719078767407,1,January,1,Friday,823.210000000001,5.395826806026584,1.6950727593859896,205.3336538461546,Downtrend,High Volatility
2017-01-23,Monday,January,2017,15870.97,16039.23,15205.09,15368.02,15877.35,-3.21,267.3,55093.0,15792.44,22673.67,58.24,39.65,0.2,Pharma,Bearish,No,15877.35,-3.207903082063442,1,January,1,Monday,834.1399999999994,5.255759414830974,1.8186306609144958,195.53884615384683,Downtrend,High Volatility
2017-01-24,Tuesday,January,2017,15257.22,15458.85,15090.86,15292.11,15368.02,-0.49,159.1,39537.4,15752.41,22625.28,57.64,39.37,0.2,FMCG,Bearish,No,15368.02,-0.49394782151506733,1,January,1,Tuesday,367.9899999999998,2.411907280618617,1.779293395112876,194.07903846153914,Downtrend,High Volatility
2017-01-25,Wednesday,January,2017,15308.82,15562.58,15134.28,15387.15,15292.11,0.62,185.3,28839.0,15717.39,22578.15,54.03,38.09,1.24,IT,Bearish,No,15292.11,0.621496968044299,1,January,1,Wednesday,428.2999999999993,2.7977335940980383,1.6247183152674411,195.90673076923144,Downtrend,High Volatility
